name,born,city,zip_code,income,is_married,children,car
Bob,1986,Munich,98833,44362.26528802362,true,4,BMW
David,1955,Shanghai,37880,68007.3076678563,false,2,Ford
Alice,1971,Shanghai,12313,56891.641663051305,false,3,BMW
Bob,1969,Mumbai,38430,60545.01385463975,false,3,Bentley
David,1985,Shanghai,86434,45536.96418370135,true,2,Mini
Eva,1953,San Francisco,98275,64861.30478747646,true,3,Mini
Alice,1980,San Francisco,91266,56610.64718985764,true,1,BMW
Bob,1987,London,22510,36697.50915688368,true,1,Mini
Charlie,1964,Munich,50147,38303.13827454409,false,1,Toyota
Bob,1963,Shanghai,85868,69616.72585760993,false,3,Bentley
David,1977,Mumbai,18743,63784.148891162054,false,1,Toyota
Charlie,1985,San Francisco,16326,58839.07890943008,false,3,Ford
Eva,1981,Munich,35840,47516.8882287273,false,2,BMW
David,1980,London,36674,45485.720202961245,false,3,Ford
Eva,1960,Munich,44568,47320.14268330811,false,1,Bentley
Bob,1975,London,87965,45415.62816268552,true,0,Ford
Alice,1978,San Francisco,22042,42273.04137328107,false,3,Ford
Charlie,1980,San Francisco,27277,51694.005917979746,false,3,BMW
Eva,1986,London,64747,67591.65908908176,false,4,Mini
Eva,1950,Mumbai,89092,63569.023453429894,false,0,Bentley
Charlie,1970,Mumbai,16302,72021.09521675383,false,0,Ford
Charlie,1959,London,24905,26138.05091605346,false,2,BMW
Eva,1958,Mumbai,75353,42882.9865797891,true,4,BMW
David,1986,Munich,80969,79714.19824459929,true,0,Ford
Charlie,1981,Shanghai,95642,57248.20337095026,true,4,Ford
Charlie,1983,Shanghai,19232,54140.90921789027,true,2,Toyota
David,1976,Shanghai,43556,50737.53676427044,false,3,Ford
Bob,1959,Munich,36825,63989.82607716937,false,3,Toyota
David,1983,Shanghai,66008,60481.89091304266,true,1,Toyota
Alice,1957,San Francisco,48844,31292.627617105743,false,2,Mini
Eva,1961,San Francisco,21049,54501.63891511511,true,1,BMW
Alice,1952,Munich,96796,39589.93557048403,false,1,BMW
Alice,1977,San Francisco,36612,54344.15121465149,true,0,Mini
Charlie,1962,Shanghai,25159,52118.46324829699,false,2,Toyota
Alice,1952,Munich,80250,48747.24814678236,true,3,BMW
Bob,1976,Munich,30210,54134.51866775716,true,3,Toyota
David,1978,Munich,43672,57100.93211406699,true,4,Ford
Bob,1957,Munich,79863,38333.562373549954,false,1,Ford
Alice,1951,Munich,32712,42750.032335533906,false,2,Mini
Alice,1971,Munich,11848,55276.47095641868,true,1,Ford
David,1989,Munich,39232,51316.385022997565,true,4,Ford
Bob,1975,Munich,94448,49909.43998002507,false,4,BMW
Charlie,1963,Munich,97493,48988.435244378445,false,2,Mini
David,1964,San Francisco,79560,55667.51722908492,true,4,Ford
Alice,1988,Shanghai,53415,45795.38052812491,false,2,Bentley
David,1970,Mumbai,14020,38263.69912457113,false,4,Ford
Eva,1982,Mumbai,20599,48023.60408829147,false,1,Mini
Alice,1958,San Francisco,61595,55153.788128434324,true,3,Ford
Bob,1967,Munich,77831,43573.61670723064,false,4,Ford
Eva,1960,San Francisco,17637,52202.87152766171,false,4,Bentley
Eva,1967,London,46071,68170.25851152725,true,2,Mini
Eva,1977,London,34590,55556.48659887251,false,2,Bentley
Bob,1974,Shanghai,48337,35636.00581712147,true,2,BMW
Charlie,1969,London,60540,37806.7385026259,false,2,BMW
David,1960,Munich,59202,51061.73756500815,true,2,Mini
Alice,1960,Mumbai,54654,62624.20657081432,true,2,Mini
David,1975,Shanghai,72419,38749.80350094536,false,3,Bentley
Alice,1969,San Francisco,89964,53612.025902311616,false,2,Toyota
David,1950,Munich,94866,44273.50199250152,false,3,Toyota
David,1961,Shanghai,11905,37333.50023225918,false,4,Mini
Alice,1960,Shanghai,53731,39924.93261331122,false,3,Bentley
Eva,1971,London,14247,60102.45324626642,false,2,Toyota
David,1984,London,71559,75988.65614936185,true,1,BMW
Eva,1963,Mumbai,18874,52070.98489110569,false,0,Toyota
David,1964,Munich,66961,41128.90127115845,true,4,Mini
Charlie,1951,London,18258,50658.0235574488,true,4,BMW
Eva,1961,San Francisco,95239,53270.30890367092,true,2,Mini
Alice,1959,Shanghai,22071,54095.85287421079,false,1,BMW
Alice,1964,Shanghai,45980,42839.76506558756,false,1,BMW
Alice,1968,Munich,92943,32925.24779869468,true,2,Toyota
Alice,1954,Mumbai,24803,54913.877761588425,false,3,BMW
Bob,1971,Mumbai,34786,42736.09656217264,true,3,Toyota
David,1970,San Francisco,32451,32616.86595521695,true,1,Bentley
Alice,1983,London,50792,48792.386272699616,false,0,BMW
Eva,1984,Mumbai,43559,50858.427234909985,false,3,BMW
David,1975,Munich,51565,57213.76569110465,false,3,BMW
David,1959,Mumbai,69417,50629.725171789556,true,2,Ford
Bob,1959,Shanghai,18810,43616.94506570386,true,2,Ford
Charlie,1986,San Francisco,17853,54346.419977261234,false,3,Toyota
Bob,1965,San Francisco,65615,34418.038268292716,true,2,BMW
Bob,1988,San Francisco,61964,30437.696125739687,false,4,Mini
Bob,1969,London,16209,54066.107313369335,true,4,Mini
Charlie,1967,Munich,13576,57887.797775753446,true,2,Ford
Alice,1975,Munich,46365,65290.094634718276,false,0,Mini
Bob,1955,San Francisco,32280,30897.344518994872,true,1,Toyota
Eva,1963,Mumbai,23243,44186.74928631769,true,3,BMW
Charlie,1964,Mumbai,29325,42758.29129935166,false,0,Ford
Alice,1980,San Francisco,71844,39281.13675200775,false,4,Mini
Alice,1987,Mumbai,13410,45381.591266425996,false,0,Toyota
David,1972,Shanghai,84116,49348.861465978145,false,1,BMW
Eva,1982,Mumbai,43343,36704.51758813366,false,4,BMW
David,1971,London,90654,53941.27765473716,false,4,Toyota
Eva,1960,Munich,77018,47051.39235016337,false,3,Ford
David,1972,Munich,73667,52658.680588274285,true,4,Bentley
Alice,1987,San Francisco,34455,71639.76851174423,true,2,BMW
Eva,1988,Mumbai,33370,31178.414013269776,true,0,BMW
David,1954,Munich,68125,49345.81723809291,false,2,Bentley
Alice,1974,Munich,80946,50349.221455295075,false,1,BMW
Eva,1960,Munich,63009,37725.92329485768,true,2,Toyota
Charlie,1969,Munich,16141,37005.159530772995,false,2,Ford
Charlie,1958,London,39054,46774.9424540294,false,2,Bentley
Bob,1958,Shanghai,15954,62150.24863700762,true,4,Ford
Alice,1963,Munich,35936,48023.40387795544,false,3,Toyota
Alice,1985,Mumbai,74425,47731.25862709365,true,4,BMW
Bob,1962,Mumbai,51797,51976.31512434644,false,0,BMW
David,1976,Shanghai,17868,48263.17399158507,false,2,BMW
Charlie,1985,Munich,18063,58201.699648582806,true,4,Ford
Charlie,1983,London,35811,38094.322814638894,false,4,Toyota
Charlie,1988,Munich,77541,65888.45857352835,true,1,Toyota
David,1956,Shanghai,92768,40854.82360940146,false,2,Toyota
Bob,1950,Mumbai,38880,57758.72454725068,false,3,BMW
David,1960,London,73135,55534.13683866135,true,4,Bentley
Bob,1964,Shanghai,65484,54612.58397256584,true,0,Mini
Alice,1968,Munich,22926,42946.389785771855,false,0,BMW
Bob,1984,Shanghai,77653,49111.21705999871,true,0,Ford
David,1953,Mumbai,46665,67135.893984695,true,0,BMW
Bob,1973,San Francisco,41644,73076.03995402099,false,3,Bentley
Alice,1960,Munich,27165,48821.832165192456,false,3,Ford
Bob,1951,Mumbai,87920,40732.66932199332,true,2,Ford
Bob,1952,London,24338,44866.86232175673,false,3,Mini
David,1964,Shanghai,85934,40252.69156540106,true,3,Ford
Alice,1982,Munich,70345,37731.332122313295,true,2,Bentley
Alice,1953,Shanghai,37626,41768.25134245554,false,1,Bentley
Alice,1965,Mumbai,90350,50563.70965668585,false,0,Ford
Alice,1973,San Francisco,59916,30455.606530902693,true,2,Ford
Bob,1955,Mumbai,79059,32411.538648709124,true,1,Mini
Charlie,1957,London,91860,53265.510277494854,false,3,Toyota
David,1980,Shanghai,18922,59619.90629208941,false,4,Bentley
David,1958,Munich,13754,44733.1488460284,false,2,Bentley
David,1958,London,40025,34080.622174783755,false,0,Toyota
Alice,1976,Shanghai,43491,37857.26561121017,true,4,Ford
Eva,1981,Mumbai,59849,56225.92308862997,false,3,Toyota
Eva,1974,San Francisco,33607,52975.106077225195,false,2,Toyota
David,1967,Munich,80641,63168.6594394262,false,2,Ford
Alice,1971,San Francisco,99791,47242.937390170184,true,4,Toyota
Eva,1986,London,72462,63768.9589801028,true,0,Ford
Alice,1966,Mumbai,70265,74707.99841607398,true,4,Bentley
Eva,1982,Munich,82162,52142.08169384538,false,2,Bentley
Bob,1953,Shanghai,11338,57058.12629959405,true,2,Mini
David,1972,London,30040,65684.76059725322,false,0,Bentley
Alice,1972,Mumbai,11516,53708.19258845721,false,4,Bentley
Eva,1974,Shanghai,77429,42396.11310171243,false,2,Bentley
Charlie,1977,Shanghai,23163,50466.346623627964,true,1,BMW
Bob,1986,Mumbai,92352,49266.041925090525,true,2,Toyota
David,1981,Shanghai,51459,42896.03640637492,false,0,Ford
Bob,1987,San Francisco,21023,40954.92742409035,false,3,BMW
Bob,1988,Shanghai,68715,42164.76067965382,false,0,Bentley
David,1978,Shanghai,49227,29240.908011822958,false,2,Bentley
Charlie,1980,San Francisco,70546,51322.45984133943,false,3,Mini
David,1988,Shanghai,64540,30335.585199159515,false,2,Ford
Alice,1955,San Francisco,42401,64268.04265977342,false,4,Ford
Bob,1975,London,56606,61350.27922090557,true,3,Bentley
Bob,1983,Shanghai,68418,41005.69848262286,true,3,Bentley
Alice,1953,London,26668,58018.6015055703,true,0,Ford
Charlie,1967,San Francisco,72591,64753.724812316854,true,2,Bentley
Eva,1955,Mumbai,45794,36568.59359841903,false,1,Toyota
Bob,1988,Munich,73665,52742.743483571656,false,3,Toyota
David,1957,Munich,17231,49308.251572563015,true,4,Bentley
Alice,1972,Mumbai,93173,63218.337378279975,true,1,Mini
Charlie,1958,London,28138,63412.44221516193,true,4,Ford
Charlie,1987,Munich,67211,39164.06432346749,false,4,Mini
Alice,1969,London,49838,57836.1858753472,false,4,BMW
Alice,1957,San Francisco,94196,55833.76845201289,true,2,BMW
Charlie,1976,Mumbai,50843,33818.001577613984,true,3,Toyota
Alice,1987,Munich,34616,62958.720728428736,false,0,Bentley
Charlie,1951,Mumbai,99696,44572.340395870815,false,1,Bentley
David,1982,San Francisco,84983,59385.41473253553,true,3,Ford
David,1978,Shanghai,77490,44230.06148544587,true,2,Bentley
David,1959,Mumbai,24790,53197.09013294273,false,4,Bentley
Alice,1974,San Francisco,24015,33826.09165222578,false,1,Ford
Bob,1957,Munich,79950,47337.414051988635,false,2,Ford
Bob,1983,San Francisco,65486,56407.278117013055,false,4,BMW
David,1986,Munich,81708,52356.1208227656,true,3,Bentley
Charlie,1987,Mumbai,58842,57437.91989965734,false,3,Toyota
Alice,1966,Shanghai,77224,46447.50037599146,true,0,Mini
Bob,1967,San Francisco,71810,54696.758881195274,false,1,Bentley
Bob,1988,Munich,91945,50184.14484098885,true,1,Bentley
David,1960,Munich,54449,44348.324981249636,true,0,Mini
David,1975,Mumbai,84608,58693.9485341861,true,2,Bentley
Bob,1959,Mumbai,24910,64713.003064456454,true,0,BMW
Charlie,1950,Mumbai,37976,50992.840106890435,true,4,BMW
Alice,1970,Munich,75056,60569.70268339812,true,1,Toyota
Eva,1955,Shanghai,70723,48087.77763732349,true,2,Toyota
Eva,1961,Shanghai,32961,47861.33328668934,false,4,Mini
Alice,1983,San Francisco,59517,37641.93476844059,false,1,Bentley
Bob,1985,San Francisco,53749,32361.09734799628,true,1,Bentley
Charlie,1980,San Francisco,75124,51049.705814250636,true,0,Mini
Eva,1983,Shanghai,49374,51619.24909880675,false,1,Ford
Bob,1977,Mumbai,80552,62206.39380054183,false,3,Ford
David,1986,Mumbai,61855,42451.00660534281,false,3,Bentley
David,1984,Mumbai,38934,32332.247264056157,false,2,Mini
Bob,1961,Munich,51536,50908.87248280471,false,2,BMW
Alice,1983,Mumbai,66414,62168.148827605284,false,3,Ford
Alice,1977,Mumbai,23628,60296.563290614475,false,2,BMW
Alice,1980,Mumbai,98830,61236.60557549827,false,1,BMW
Alice,1989,Munich,32812,58661.984817022516,true,4,BMW
Charlie,1951,Munich,85792,54816.01911770688,false,1,Toyota
Charlie,1956,San Francisco,91962,40229.84325219968,false,0,Bentley
David,1951,Munich,14595,55734.65998679962,true,4,Toyota
David,1983,London,69099,38469.57280438373,true,4,BMW
Eva,1959,San Francisco,96914,52728.32222987975,false,4,Mini
Eva,1967,San Francisco,16784,49223.17671838951,false,3,Ford
Eva,1985,San Francisco,73672,54448.692451699186,true,1,Ford
Alice,1954,San Francisco,52952,49034.300735774515,false,2,Ford
David,1973,London,81698,56443.856750629566,true,0,Mini
Charlie,1965,Shanghai,42409,46792.23700365293,false,1,Mini
Alice,1968,London,32268,38899.20416541673,true,4,BMW
Alice,1967,Mumbai,78276,42628.0617805054,true,3,Ford
Eva,1952,Munich,61576,43740.55208581026,true,2,Bentley
Alice,1985,Mumbai,92813,61272.37100820852,false,4,BMW
Charlie,1988,London,42543,44907.04093139149,true,0,Toyota
Eva,1953,San Francisco,54625,44871.12568844462,true,0,Toyota
Bob,1963,Mumbai,53724,55425.28787257927,false,1,BMW
Alice,1987,Mumbai,32192,39746.073191777316,false,4,Ford
Charlie,1960,San Francisco,21554,25607.09855123545,false,3,Bentley
Alice,1981,San Francisco,90587,47779.74461911485,false,4,Bentley
Alice,1988,Munich,58347,57120.61312435155,false,4,Bentley
Eva,1974,Munich,84444,45979.62032355487,false,3,Toyota
Bob,1968,San Francisco,14890,55077.30000539483,true,3,Toyota
Charlie,1979,Mumbai,78479,54769.45098651746,false,0,BMW
Eva,1952,London,53039,76949.2545517346,true,0,Bentley
Eva,1969,Mumbai,23494,53460.87906415627,true,4,Ford
Eva,1974,Munich,65236,49780.19050810035,false,3,Toyota
David,1965,Munich,58196,54712.99570798281,false,3,Bentley
Charlie,1953,London,34224,49088.01855009366,true,0,Ford
Bob,1961,San Francisco,23157,34584.69999765804,false,2,Mini
Eva,1961,Mumbai,98545,44293.670308255125,true,4,BMW
Charlie,1966,Munich,83375,64197.08196478433,false,1,BMW
Bob,1978,Shanghai,39786,43042.52211649464,false,1,Toyota
Bob,1975,Shanghai,96652,43472.66992998632,true,4,Bentley
Bob,1958,Mumbai,25156,57027.341557143394,false,2,Toyota
Eva,1958,Mumbai,38452,54388.10990049049,false,4,BMW
David,1958,San Francisco,73722,54223.75604949203,false,3,Ford
Bob,1973,Mumbai,75067,34788.17604066548,false,1,Mini
Eva,1981,Munich,60258,38965.55930015115,true,1,BMW
Charlie,1967,Shanghai,49357,59252.38129781055,false,2,BMW
David,1987,Munich,78664,61005.37520242078,true,2,BMW
David,1955,Munich,96365,46092.079321933685,true,0,Toyota
Charlie,1969,London,36214,64748.56555951722,true,1,Bentley
Alice,1952,Mumbai,12454,49473.08638449646,true,2,Ford
Charlie,1986,Mumbai,10202,43724.83250703251,true,0,Toyota
Eva,1955,Munich,89090,42684.63194749152,false,2,Toyota
Charlie,1963,London,24704,40445.31424769873,true,4,BMW
Eva,1984,San Francisco,13667,53011.19215198508,false,0,Toyota
David,1952,San Francisco,83105,42354.51620219478,false,0,Toyota
Charlie,1984,Shanghai,19826,62979.10775038971,true,1,Mini
David,1959,Mumbai,70196,39535.214314423676,false,4,Ford
Eva,1977,Munich,14642,65821.8415743169,false,3,Mini
Eva,1953,Shanghai,37360,56289.025866852826,true,1,Bentley
Alice,1974,Shanghai,17654,38496.385659802785,false,4,Mini
Bob,1967,London,31604,62659.944238370896,true,2,Mini
Charlie,1959,Shanghai,76541,72559.70998070599,false,1,Bentley
Eva,1979,Mumbai,49099,54314.304734215286,true,3,Bentley
Alice,1964,San Francisco,29979,69446.57049823183,false,4,BMW
Charlie,1973,London,55834,48927.75898418133,true,2,Ford
David,1970,Mumbai,49407,71060.9885965152,false,2,BMW
David,1984,Shanghai,85938,49011.92338260005,false,0,BMW
Charlie,1977,London,22273,52913.680684802646,false,2,Mini
Eva,1983,London,96941,54466.816946006395,false,4,Toyota
Eva,1987,Mumbai,69336,48413.738721913476,true,0,BMW
Bob,1982,Mumbai,68034,45667.27741692871,true,4,BMW
Bob,1980,Munich,40043,46217.7586483211,false,0,BMW
David,1960,Munich,80008,33025.12043567057,false,2,Mini
David,1982,Mumbai,10648,48725.92107226746,false,2,BMW
Alice,1974,London,96812,63170.04250179071,false,3,Ford
Alice,1952,Shanghai,66137,57403.57674760456,true,0,Bentley
Alice,1979,San Francisco,22316,46952.1520779564,false,4,Bentley
Alice,1951,Shanghai,34877,52460.43009716921,false,1,Ford
David,1974,San Francisco,75615,57668.114118646314,true,2,Toyota
Alice,1952,Mumbai,92831,56843.523476776645,false,3,Toyota
Eva,1954,London,13556,30511.34601520786,true,4,BMW
David,1963,Shanghai,45151,44186.641670677964,true,0,BMW
Bob,1950,Munich,93163,49281.221629074134,false,4,BMW
David,1960,London,20006,38629.88519677156,true,0,BMW
Charlie,1955,London,19791,50344.8245092744,false,3,BMW
Eva,1969,Munich,54278,52249.737856405634,true,0,BMW
Charlie,1952,Mumbai,45940,35962.23878692764,true,1,Toyota
Charlie,1972,Munich,95801,43473.28015888029,false,2,Ford
Eva,1961,San Francisco,79855,34329.947323728804,true,0,Ford
Alice,1982,San Francisco,17953,53618.85237254308,false,2,BMW
David,1975,Mumbai,18712,36187.83122387124,true,3,Ford
Eva,1958,San Francisco,55266,46904.78109886848,true,1,Ford
Alice,1957,London,13108,38505.826251895145,true,1,Bentley
David,1973,Munich,20040,51325.96304012626,true,2,Ford
Eva,1961,San Francisco,27416,55162.84271125512,true,0,Mini
David,1970,Shanghai,53056,54742.11723666995,true,4,BMW
Bob,1980,San Francisco,23271,43806.09770599712,true,0,Bentley
Charlie,1982,Shanghai,67590,63161.35820944492,false,0,Ford
Charlie,1966,Shanghai,47486,44918.93201025236,true,4,Bentley
Eva,1964,London,70569,28230.419681015683,true,2,BMW
Eva,1975,Mumbai,70694,40122.69554850456,false,4,Bentley
Alice,1960,Mumbai,95045,53008.91957049367,true,0,Toyota
Eva,1980,San Francisco,19256,63059.50966432177,true,3,Toyota
David,1952,London,98452,58630.39911182626,false,2,Bentley
David,1988,London,17018,63988.205972226424,false,3,Bentley
Bob,1986,Munich,85516,43318.305204202945,true,3,Ford
Eva,1952,London,22432,46858.48060079393,true,2,Bentley
Alice,1969,Shanghai,66469,47231.49676819073,false,1,Ford
Bob,1950,San Francisco,72830,48506.53052728931,false,0,Ford
Eva,1960,Mumbai,83463,52632.47401448393,false,4,BMW
Bob,1952,Mumbai,43601,53723.21254887285,true,3,Toyota
Charlie,1971,Munich,31089,57589.61059116836,false,3,Toyota
Bob,1962,Munich,45402,43650.534784655516,true,1,BMW
Eva,1956,San Francisco,72519,46117.75666675295,false,0,Bentley
Eva,1966,Shanghai,10492,35886.88671658678,true,0,BMW
Alice,1974,San Francisco,42173,28980.57702114329,false,1,Bentley
Alice,1958,Munich,90932,37211.784174687054,false,0,BMW
Alice,1975,Mumbai,93703,60071.582334514846,true,0,Bentley
David,1956,Munich,74840,61171.73276402359,true,0,Bentley
Eva,1965,Mumbai,44714,60496.18000124261,true,4,Mini
Charlie,1981,Mumbai,95416,50653.312677390786,false,2,Toyota
Bob,1951,Mumbai,30589,17454.71299880904,true,2,Toyota
David,1987,San Francisco,92808,36784.466869886615,false,1,Toyota
Eva,1980,San Francisco,58884,36883.44527137465,false,0,Ford
Eva,1957,Munich,38883,44333.69713858477,false,2,Toyota
Bob,1959,San Francisco,37143,43464.418808268725,true,4,Bentley
Charlie,1951,London,44018,37145.09340363971,true,2,Mini
Eva,1989,London,99799,46658.77263339228,true,4,Toyota
Eva,1960,San Francisco,95810,35813.78709122022,true,3,Toyota
David,1963,Mumbai,97253,57801.47217094474,true,4,Ford
David,1980,San Francisco,82551,51992.37887315042,false,0,Bentley
Alice,1961,San Francisco,54709,45589.29248359096,true,4,Toyota
Bob,1985,Munich,23642,52474.18039996528,true,3,Toyota
Charlie,1980,San Francisco,24621,58317.13372304881,true,4,Bentley
Alice,1982,Mumbai,75850,46770.33396422379,true,4,Bentley
Bob,1989,Shanghai,72067,49334.117968757295,true,3,Bentley
Charlie,1956,Shanghai,10726,43518.794516468515,true,0,Toyota
David,1970,Shanghai,41325,64954.72685524337,false,4,Ford
Alice,1967,Mumbai,31885,58547.7503563457,true,0,BMW
Alice,1974,Shanghai,35901,55186.87563082015,false,3,Toyota
Bob,1974,Shanghai,56633,61774.96225514452,true,2,BMW
Eva,1980,Shanghai,52005,73933.75545663174,true,0,Toyota
Charlie,1971,Munich,67655,41016.204076166534,false,3,Ford
Bob,1969,London,73607,57380.07765513444,true,3,Toyota
Eva,1984,Mumbai,97811,55450.55203692392,false,1,BMW
Alice,1967,Mumbai,51408,35134.163966212196,true,0,Ford
David,1966,Munich,85834,42659.60235379171,false,3,BMW
Charlie,1978,San Francisco,56198,40586.43215483372,false,3,Ford
